index,timestamp,bit,p0,p1,confidence,model,elapsed_ms,input_tokens,output_tokens
21,2026-09-22T17:01:27.400150+08:00,0,0.68,0.32,0.35,jev-1.13.0,430.08,310,31
22,2026-09-22T17:01:27.830592+08:00,0,0.69,0.31,0.37,jev-1.13.0,442.92,310,31
23,2026-09-22T17:01:28.273868+08:00,0,0.69,0.31,0.38,jev-1.13.0,438.87,310,31
24,2026-09-22T17:01:28.712995+08:00,0,0.71,0.29,0.42,jev-1.13.0,372.36,310,31
25,2026-09-22T17:01:29.085678+08:00,0,0.69,0.31,0.38,jev-1.13.0,447.59,310,31
26,2026-09-22T17:01:29.533578+08:00,0,0.66,0.34,0.32,jev-1.13.0,445.62,310,31
27,2026-09-22T17:01:29.979552+08:00,0,0.69,0.31,0.37,jev-1.13.0,373.51,310,31
28,2026-09-22T17:01:30.353338+08:00,0,0.68,0.32,0.35,jev-1.13.0,396.77,310,31
29,2026-09-22T17:01:30.750467+08:00,0,0.69,0.31,0.38,jev-1.13.0,434.32,310,31
30,2026-09-22T17:01:31.185036+08:00,0,0.69,0.31,0.39,jev-1.13.0,463.54,310,31
31,2026-09-22T17:01:31.648953+08:00,0,0.68,0.32,0.36,jev-1.13.0,1191.22,310,31
32,2026-09-22T17:01:32.840430+08:00,0,0.7,0.3,0.41,jev-1.13.0,834.55,310,31
33,2026-09-22T17:01:33.675252+08:00,0,0.66,0.34,0.32,jev-1.13.0,397.93,310,31
34,2026-09-22T17:01:34.073698+08:00,0,0.68,0.32,0.35,jev-1.13.0,459.96,310,31
35,2026-09-22T17:01:34.533922+08:00,0,0.69,0.31,0.39,jev-1.13.0,901.23,310,31
36,2026-09-22T17:01:35.435431+08:00,0,0.69,0.31,0.38,jev-1.13.0,389.01,310,31
37,2026-09-22T17:01:35.824794+08:00,0,0.68,0.32,0.37,jev-1.13.0,454.0,310,31
38,2026-09-22T17:01:36.279018+08:00,0,0.67,0.33,0.33,jev-1.13.0,403.93,310,31
39,2026-09-22T17:01:36.683218+08:00,0,0.66,0.34,0.31,jev-1.13.0,416.23,310,31
40,2026-09-22T17:01:37.099793+08:00,0,0.68,0.32,0.35,jev-1.13.0,915.23,310,31
41,2026-09-22T17:01:38.015337+08:00,0,0.67,0.33,0.33,jev-1.13.0,472.51,310,31
42,2026-09-22T17:01:38.488111+08:00,0,0.69,0.31,0.39,jev-1.13.0,434.79,310,31
43,2026-09-22T17:01:38.923151+08:00,0,0.68,0.32,0.37,jev-1.13.0,427.14,310,31
44,2026-09-22T17:01:39.350568+08:00,0,0.68,0.32,0.36,jev-1.13.0,440.58,310,31
45,2026-09-22T17:01:39.791462+08:00,0,0.68,0.32,0.36,jev-1.13.0,427.13,310,31
46,2026-09-22T17:01:40.218968+08:00,0,0.64,0.36,0.28,jev-1.13.0,392.16,310,31
47,2026-09-22T17:01:40.611488+08:00,0,0.7,0.3,0.4,jev-1.13.0,712.32,310,31
48,2026-09-22T17:01:41.324066+08:00,0,0.67,0.33,0.35,jev-1.13.0,394.83,310,31
49,2026-09-22T17:01:41.719212+08:00,0,0.68,0.32,0.36,jev-1.13.0,693.26,310,31
50,2026-09-22T17:01:42.412797+08:00,0,0.66,0.34,0.32,jev-1.13.0,423.37,310,31
51,2026-09-22T17:01:42.836500+08:00,0,0.65,0.35,0.31,jev-1.13.0,408.69,310,31
52,2026-09-22T17:01:43.245461+08:00,0,0.69,0.31,0.39,jev-1.13.0,445.36,310,31
53,2026-09-22T17:01:43.691212+08:00,0,0.69,0.31,0.39,jev-1.13.0,888.91,310,31
54,2026-09-22T17:01:44.580496+08:00,0,0.68,0.32,0.36,jev-1.13.0,442.88,310,31
55,2026-09-22T17:01:45.023747+08:00,0,0.68,0.32,0.35,jev-1.13.0,419.16,310,31
56,2026-09-22T17:01:45.443174+08:00,0,0.68,0.32,0.37,jev-1.13.0,450.79,310,31
57,2026-09-22T17:01:45.894326+08:00,0,0.68,0.32,0.36,jev-1.13.0,443.0,310,31
58,2026-09-22T17:01:46.337594+08:00,0,0.68,0.32,0.35,jev-1.13.0,384.72,310,31
59,2026-09-22T17:01:46.722716+08:00,0,0.67,0.33,0.34,jev-1.13.0,462.65,310,31
60,2026-09-22T17:01:47.185650+08:00,0,0.67,0.33,0.35,jev-1.13.0,447.3,310,31
61,2026-09-22T17:01:47.633217+08:00,0,0.7,0.3,0.4,jev-1.13.0,439.58,310,31
62,2026-09-22T17:01:48.073124+08:00,0,0.7,0.3,0.4,jev-1.13.0,415.76,310,31
63,2026-09-22T17:01:48.489172+08:00,0,0.68,0.32,0.35,jev-1.13.0,440.78,310,31
64,2026-09-22T17:01:48.930321+08:00,0,0.66,0.34,0.33,jev-1.13.0,414.31,310,31
65,2026-09-22T17:01:49.344902+08:00,0,0.69,0.31,0.38,jev-1.13.0,440.65,310,31
66,2026-09-22T17:01:49.785892+08:00,0,0.65,0.35,0.31,jev-1.13.0,379.37,310,31
67,2026-09-22T17:01:50.165594+08:00,0,0.68,0.32,0.37,jev-1.13.0,439.45,310,31
68,2026-09-22T17:01:50.605390+08:00,0,0.69,0.31,0.38,jev-1.13.0,440.4,310,31
69,2026-09-22T17:01:51.046159+08:00,0,0.66,0.34,0.33,jev-1.13.0,453.09,310,31
70,2026-09-22T17:01:51.499596+08:00,0,0.68,0.32,0.36,jev-1.13.0,947.23,310,31
71,2026-09-22T17:01:52.447189+08:00,0,0.67,0.33,0.33,jev-1.13.0,453.27,310,31
72,2026-09-22T17:01:52.900766+08:00,0,0.68,0.32,0.35,jev-1.13.0,399.89,310,31
73,2026-09-22T17:01:53.300938+08:00,0,0.71,0.29,0.42,jev-1.13.0,694.21,310,31
74,2026-09-22T17:01:53.995421+08:00,0,0.68,0.32,0.35,jev-1.13.0,513.15,310,31
75,2026-09-22T17:01:54.508802+08:00,0,0.69,0.31,0.38,jev-1.13.0,1112.03,310,31
76,2026-09-22T17:01:55.621097+08:00,0,0.7,0.3,0.4,jev-1.13.0,393.07,310,31
77,2026-09-22T17:01:56.014444+08:00,0,0.7,0.3,0.41,jev-1.13.0,505.9,310,31
78,2026-09-22T17:01:56.520608+08:00,0,0.7,0.3,0.4,jev-1.13.0,675.51,310,31
79,2026-09-22T17:01:57.196363+08:00,0,0.68,0.32,0.36,jev-1.13.0,1640.74,310,31
80,2026-09-22T17:01:58.837453+08:00,0,0.7,0.3,0.39,jev-1.13.0,419.66,310,31
81,2026-09-22T17:01:59.257504+08:00,0,0.69,0.31,0.38,jev-1.13.0,420.17,310,31
82,2026-09-22T17:01:59.677920+08:00,0,0.67,0.33,0.34,jev-1.13.0,444.99,310,31
83,2026-09-22T17:02:00.123191+08:00,0,0.68,0.32,0.36,jev-1.13.0,405.03,310,31
84,2026-09-22T17:02:00.528464+08:00,0,0.7,0.3,0.41,jev-1.13.0,1239.04,310,31
85,2026-09-22T17:02:01.767770+08:00,0,0.69,0.31,0.37,jev-1.13.0,383.94,310,31
86,2026-09-22T17:02:02.151990+08:00,0,0.71,0.29,0.41,jev-1.13.0,447.51,310,31
87,2026-09-22T17:02:02.599780+08:00,0,0.69,0.31,0.39,jev-1.13.0,415.2,310,31
88,2026-09-22T17:02:03.015267+08:00,0,0.71,0.29,0.41,jev-1.13.0,426.12,310,31
89,2026-09-22T17:02:03.441732+08:00,0,0.68,0.32,0.35,jev-1.13.0,435.53,310,31
90,2026-09-22T17:02:03.877528+08:00,0,0.71,0.29,0.43,jev-1.13.0,431.74,310,31
91,2026-09-22T17:02:04.309537+08:00,0,0.7,0.3,0.4,jev-1.13.0,425.28,310,31
92,2026-09-22T17:02:04.735238+08:00,0,0.68,0.32,0.36,jev-1.13.0,426.17,310,31
93,2026-09-22T17:02:05.161756+08:00,0,0.66,0.34,0.32,jev-1.13.0,485.54,310,31
94,2026-09-22T17:02:05.647532+08:00,0,0.7,0.3,0.4,jev-1.13.0,421.69,310,31
95,2026-09-22T17:02:06.069537+08:00,0,0.72,0.28,0.43,jev-1.13.0,446.94,310,31
96,2026-09-22T17:02:06.516747+08:00,0,0.69,0.31,0.38,jev-1.13.0,699.65,310,31
97,2026-09-22T17:02:07.216673+08:00,0,0.69,0.31,0.38,jev-1.13.0,426.12,310,31
98,2026-09-22T17:02:07.643071+08:00,0,0.65,0.35,0.3,jev-1.13.0,752.49,310,31
99,2026-09-22T17:02:08.395929+08:00,0,0.67,0.33,0.35,jev-1.13.0,452.28,310,31
100,2026-09-22T17:02:08.848580+08:00,0,0.67,0.33,0.35,jev-1.13.0,481.92,310,31
101,2026-09-22T17:02:09.330795+08:00,0,0.69,0.31,0.38,jev-1.13.0,943.63,310,31
102,2026-09-22T17:02:10.274655+08:00,0,0.69,0.31,0.37,jev-1.13.0,484.14,310,31
103,2026-09-22T17:02:10.759100+08:00,0,0.68,0.32,0.36,jev-1.13.0,406.0,310,31
104,2026-09-22T17:02:11.165372+08:00,0,0.67,0.33,0.33,jev-1.13.0,867.14,310,31
105,2026-09-22T17:02:12.032862+08:00,0,0.67,0.33,0.35,jev-1.13.0,385.09,310,31
106,2026-09-22T17:02:12.418232+08:00,0,0.67,0.33,0.35,jev-1.13.0,439.94,310,31
107,2026-09-22T17:02:12.858422+08:00,0,0.65,0.35,0.3,jev-1.13.0,390.82,310,31
108,2026-09-22T17:02:13.249603+08:00,0,0.67,0.33,0.35,jev-1.13.0,476.59,310,31
109,2026-09-22T17:02:13.726461+08:00,0,0.7,0.3,0.4,jev-1.13.0,685.31,310,31
110,2026-09-22T17:02:14.412133+08:00,0,0.71,0.29,0.42,jev-1.13.0,436.81,310,31
111,2026-09-22T17:02:14.849294+08:00,0,0.69,0.31,0.39,jev-1.13.0,443.02,310,31
112,2026-09-22T17:02:15.292693+08:00,0,0.68,0.32,0.35,jev-1.13.0,1046.26,310,31
113,2026-09-22T17:02:16.339315+08:00,0,0.68,0.32,0.37,jev-1.13.0,434.54,310,31
114,2026-09-22T17:02:16.774193+08:00,0,0.69,0.31,0.37,jev-1.13.0,406.19,310,31
115,2026-09-22T17:02:17.180652+08:00,0,0.67,0.33,0.33,jev-1.13.0,399.17,310,31
116,2026-09-22T17:02:17.580186+08:00,0,0.69,0.31,0.38,jev-1.13.0,409.69,310,31
117,2026-09-22T17:02:17.990200+08:00,0,0.68,0.32,0.37,jev-1.13.0,411.43,310,31
118,2026-09-22T17:02:18.401917+08:00,0,0.67,0.33,0.34,jev-1.13.0,420.37,310,31
119,2026-09-22T17:02:18.822633+08:00,0,0.71,0.29,0.43,jev-1.13.0,943.85,310,31
120,2026-09-22T17:02:19.766786+08:00,0,0.7,0.3,0.4,jev-1.13.0,488.77,310,31
121,2026-09-22T17:02:20.255957+08:00,0,0.7,0.3,0.39,jev-1.13.0,902.6,310,31
122,2026-09-22T17:02:21.158835+08:00,0,0.67,0.33,0.34,jev-1.13.0,1847.3,310,31
123,2026-09-22T17:02:23.006498+08:00,0,0.68,0.32,0.35,jev-1.13.0,424.25,310,31
124,2026-09-22T17:02:23.431109+08:00,0,0.68,0.32,0.36,jev-1.13.0,429.26,310,31
125,2026-09-22T17:02:23.860644+08:00,0,0.7,0.3,0.41,jev-1.13.0,432.39,310,31
126,2026-09-22T17:02:24.293392+08:00,0,0.7,0.3,0.41,jev-1.13.0,914.55,310,31
127,2026-09-22T17:02:25.208186+08:00,0,0.67,0.33,0.34,jev-1.13.0,449.01,310,31
128,2026-09-22T17:02:25.657549+08:00,0,0.7,0.3,0.4,jev-1.13.0,376.28,310,31
129,2026-09-22T17:02:26.034110+08:00,0,0.69,0.31,0.38,jev-1.13.0,886.78,310,31
130,2026-09-22T17:02:26.921168+08:00,0,0.69,0.31,0.39,jev-1.13.0,919.77,310,31
131,2026-09-22T17:02:27.841304+08:00,0,0.68,0.32,0.35,jev-1.13.0,431.74,310,31
132,2026-09-22T17:02:28.273423+08:00,0,0.69,0.31,0.38,jev-1.13.0,421.48,310,31
133,2026-09-22T17:02:28.695253+08:00,0,0.68,0.32,0.37,jev-1.13.0,424.18,310,31
134,2026-09-22T17:02:29.119802+08:00,0,0.65,0.35,0.3,jev-1.13.0,475.4,310,31
135,2026-09-22T17:02:29.595582+08:00,0,0.69,0.31,0.38,jev-1.13.0,476.28,310,31
136,2026-09-22T17:02:30.072138+08:00,0,0.68,0.32,0.35,jev-1.13.0,465.63,310,31
137,2026-09-22T17:02:30.538018+08:00,0,0.68,0.32,0.35,jev-1.13.0,387.94,310,31
138,2026-09-22T17:02:30.926264+08:00,0,0.69,0.31,0.38,jev-1.13.0,405.94,310,31
139,2026-09-22T17:02:31.332470+08:00,0,0.67,0.33,0.34,jev-1.13.0,396.76,310,31
140,2026-09-22T17:02:31.729494+08:00,0,0.69,0.31,0.37,jev-1.13.0,750.63,310,31
141,2026-09-22T17:02:32.480478+08:00,0,0.66,0.34,0.31,jev-1.13.0,409.43,310,31
142,2026-09-22T17:02:32.890273+08:00,0,0.65,0.35,0.3,jev-1.13.0,405.95,310,31
143,2026-09-22T17:02:33.296539+08:00,0,0.69,0.31,0.38,jev-1.13.0,489.27,310,31
144,2026-09-22T17:02:33.786055+08:00,0,0.64,0.36,0.28,jev-1.13.0,1973.04,310,31
145,2026-09-22T17:02:35.759383+08:00,0,0.67,0.33,0.34,jev-1.13.0,432.53,310,31
146,2026-09-22T17:02:36.192256+08:00,0,0.68,0.32,0.37,jev-1.13.0,456.76,310,31
147,2026-09-22T17:02:36.649253+08:00,0,0.66,0.34,0.33,jev-1.13.0,476.36,310,31
148,2026-09-22T17:02:37.126030+08:00,0,0.65,0.35,0.3,jev-1.13.0,957.48,310,31
149,2026-09-22T17:02:38.083799+08:00,0,0.69,0.31,0.38,jev-1.13.0,423.37,310,31
150,2026-09-22T17:02:38.507542+08:00,0,0.66,0.34,0.33,jev-1.13.0,397.93,310,31
151,2026-09-22T17:02:38.905758+08:00,0,0.67,0.33,0.35,jev-1.13.0,394.42,310,31
152,2026-09-22T17:02:39.300483+08:00,0,0.67,0.33,0.35,jev-1.13.0,396.48,310,31
153,2026-09-22T17:02:39.697242+08:00,0,0.69,0.31,0.37,jev-1.13.0,401.32,310,31
154,2026-09-22T17:02:40.098833+08:00,0,0.66,0.34,0.32,jev-1.13.0,415.69,310,31
155,2026-09-22T17:02:40.514871+08:00,0,0.71,0.29,0.43,jev-1.13.0,396.64,310,31
156,2026-09-22T17:02:40.911892+08:00,0,0.68,0.32,0.37,jev-1.13.0,411.42,310,31
157,2026-09-22T17:02:41.323593+08:00,0,0.66,0.34,0.33,jev-1.13.0,421.55,310,31
158,2026-09-22T17:02:41.745486+08:00,0,0.68,0.32,0.35,jev-1.13.0,411.46,310,31
159,2026-09-22T17:02:42.157227+08:00,0,0.69,0.31,0.37,jev-1.13.0,417.49,310,31
160,2026-09-22T17:02:42.574973+08:00,0,0.66,0.34,0.32,jev-1.13.0,398.0,310,31
161,2026-09-22T17:02:42.973263+08:00,0,0.68,0.32,0.37,jev-1.13.0,451.22,310,31
162,2026-09-22T17:02:43.424778+08:00,0,0.71,0.29,0.41,jev-1.13.0,372.81,310,31
163,2026-09-22T17:02:43.797863+08:00,0,0.68,0.32,0.35,jev-1.13.0,352.1,310,31
164,2026-09-22T17:02:44.150227+08:00,0,0.68,0.32,0.36,jev-1.13.0,914.71,310,31
165,2026-09-22T17:02:45.065198+08:00,0,0.69,0.31,0.38,jev-1.13.0,426.16,310,31
166,2026-09-22T17:02:45.491636+08:00,0,0.7,0.3,0.39,jev-1.13.0,444.64,310,31
167,2026-09-22T17:02:45.936532+08:00,0,0.66,0.34,0.33,jev-1.13.0,400.04,310,31
168,2026-09-22T17:02:46.336794+08:00,0,0.68,0.32,0.37,jev-1.13.0,404.02,310,31
169,2026-09-22T17:02:46.741076+08:00,0,0.69,0.31,0.37,jev-1.13.0,421.48,310,31
170,2026-09-22T17:02:47.162829+08:00,0,0.68,0.32,0.36,jev-1.13.0,435.46,310,31
171,2026-09-22T17:02:47.598625+08:00,0,0.68,0.32,0.36,jev-1.13.0,426.34,310,31
172,2026-09-22T17:02:48.025331+08:00,0,0.66,0.34,0.33,jev-1.13.0,434.08,310,31
173,2026-09-22T17:02:48.459661+08:00,0,0.67,0.33,0.34,jev-1.13.0,429.91,310,31
174,2026-09-22T17:02:48.889930+08:00,0,0.67,0.33,0.34,jev-1.13.0,424.49,310,31
175,2026-09-22T17:02:49.314813+08:00,0,0.68,0.32,0.36,jev-1.13.0,850.21,310,31
176,2026-09-22T17:02:50.165307+08:00,0,0.66,0.34,0.32,jev-1.13.0,466.7,310,31
177,2026-09-22T17:02:50.632359+08:00,0,0.69,0.31,0.38,jev-1.13.0,399.36,310,31
178,2026-09-22T17:02:51.031970+08:00,0,0.67,0.33,0.34,jev-1.13.0,394.32,310,31
179,2026-09-22T17:02:51.426567+08:00,0,0.71,0.29,0.43,jev-1.13.0,465.43,310,31
180,2026-09-22T17:02:51.892281+08:00,0,0.67,0.33,0.33,jev-1.13.0,416.73,310,31
181,2026-09-22T17:02:52.309322+08:00,0,0.71,0.29,0.42,jev-1.13.0,429.11,310,31
182,2026-09-22T17:02:52.738788+08:00,0,0.68,0.32,0.36,jev-1.13.0,422.66,310,31
183,2026-09-22T17:02:53.161796+08:00,0,0.71,0.29,0.42,jev-1.13.0,386.27,310,31
184,2026-09-22T17:02:53.548355+08:00,0,0.64,0.36,0.28,jev-1.13.0,413.95,310,31
185,2026-09-22T17:02:53.962577+08:00,0,0.69,0.31,0.39,jev-1.13.0,369.83,310,31
186,2026-09-22T17:02:54.332673+08:00,0,0.69,0.31,0.39,jev-1.13.0,389.09,310,31
187,2026-09-22T17:02:54.722044+08:00,0,0.72,0.28,0.43,jev-1.13.0,462.01,310,31
188,2026-09-22T17:02:55.184307+08:00,0,0.66,0.34,0.32,jev-1.13.0,432.06,310,31
189,2026-09-22T17:02:55.616633+08:00,0,0.69,0.31,0.38,jev-1.13.0,398.95,310,31
190,2026-09-22T17:02:56.015934+08:00,0,0.68,0.32,0.36,jev-1.13.0,499.34,310,31
191,2026-09-22T17:02:56.515590+08:00,0,0.7,0.3,0.4,jev-1.13.0,388.22,310,31
192,2026-09-22T17:02:56.904183+08:00,0,0.7,0.3,0.4,jev-1.13.0,417.77,310,31
193,2026-09-22T17:02:57.322239+08:00,0,0.67,0.33,0.34,jev-1.13.0,447.12,310,31
194,2026-09-22T17:02:57.769626+08:00,0,0.68,0.32,0.36,jev-1.13.0,430.11,310,31
195,2026-09-22T17:02:58.199997+08:00,0,0.66,0.34,0.32,jev-1.13.0,386.74,310,31
196,2026-09-22T17:02:58.586963+08:00,0,0.67,0.33,0.35,jev-1.13.0,961.35,310,31
197,2026-09-22T17:02:59.548678+08:00,0,0.66,0.34,0.33,jev-1.13.0,450.25,310,31
198,2026-09-22T17:02:59.999176+08:00,0,0.68,0.32,0.35,jev-1.13.0,407.58,310,31
199,2026-09-22T17:03:00.407033+08:00,0,0.67,0.33,0.35,jev-1.13.0,727.1,310,31
200,2026-09-22T17:03:01.134453+08:00,0,0.69,0.31,0.37,jev-1.13.0,532.8,310,31
