index,timestamp,bit,p0,p1,confidence,model,elapsed_ms,input_tokens,output_tokens,history_before,history_after
115,2026-09-22T11:03:19.499614+08:00,0,0.64,0.36,0.27,jev-1.13.0,419.64,326,31,00000,00000
116,2026-09-22T11:03:19.919517+08:00,0,0.59,0.41,0.17,jev-1.13.0,1197.7,326,31,00000,00000
117,2026-09-22T11:03:21.117465+08:00,0,0.62,0.38,0.23,jev-1.13.0,403.28,326,31,00000,00000
118,2026-09-22T11:03:21.520980+08:00,0,0.59,0.41,0.17,jev-1.13.0,868.46,326,31,00000,00000
119,2026-09-22T11:03:22.389918+08:00,0,0.59,0.41,0.19,jev-1.13.0,468.98,326,31,00000,00000
120,2026-09-22T11:03:22.859202+08:00,0,0.61,0.39,0.22,jev-1.13.0,459.36,326,31,00000,00000
121,2026-09-22T11:03:23.318800+08:00,0,0.57,0.43,0.14,jev-1.13.0,913.73,326,31,00000,00000
122,2026-09-22T11:03:24.232774+08:00,0,0.62,0.38,0.24,jev-1.13.0,394.42,326,31,00000,00000
123,2026-09-22T11:03:24.627477+08:00,0,0.59,0.41,0.19,jev-1.13.0,867.6,326,31,00000,00000
124,2026-09-22T11:03:25.495359+08:00,0,0.58,0.42,0.16,jev-1.13.0,789.83,326,31,00000,00000
125,2026-09-22T11:03:26.285503+08:00,0,0.62,0.38,0.23,jev-1.13.0,424.25,326,31,00000,00000
126,2026-09-22T11:03:26.710040+08:00,0,0.59,0.41,0.19,jev-1.13.0,514.91,326,31,00000,00000
127,2026-09-22T11:03:27.225323+08:00,0,0.59,0.41,0.17,jev-1.13.0,436.05,326,31,00000,00000
128,2026-09-22T11:03:27.661655+08:00,0,0.62,0.38,0.24,jev-1.13.0,394.1,326,31,00000,00000
129,2026-09-22T11:03:28.056014+08:00,0,0.6,0.4,0.2,jev-1.13.0,419.68,326,31,00000,00000
130,2026-09-22T11:03:28.475925+08:00,0,0.59,0.41,0.18,jev-1.13.0,376.56,326,31,00000,00000
131,2026-09-22T11:03:28.852751+08:00,0,0.6,0.4,0.19,jev-1.13.0,390.15,326,31,00000,00000
132,2026-09-22T11:03:29.243124+08:00,0,0.61,0.39,0.22,jev-1.13.0,1295.64,326,31,00000,00000
133,2026-09-22T11:03:30.538996+08:00,0,0.61,0.39,0.22,jev-1.13.0,402.51,326,31,00000,00000
134,2026-09-22T11:03:30.941784+08:00,0,0.61,0.39,0.22,jev-1.13.0,408.49,326,31,00000,00000
135,2026-09-22T11:03:31.350599+08:00,0,0.62,0.38,0.25,jev-1.13.0,444.62,326,31,00000,00000
136,2026-09-22T11:03:31.795618+08:00,0,0.59,0.41,0.18,jev-1.13.0,395.91,326,31,00000,00000
137,2026-09-22T11:03:32.191827+08:00,0,0.56,0.44,0.13,jev-1.13.0,393.49,326,31,00000,00000
138,2026-09-22T11:03:32.585692+08:00,0,0.6,0.4,0.2,jev-1.13.0,438.88,326,31,00000,00000
139,2026-09-22T11:03:33.024853+08:00,0,0.6,0.4,0.2,jev-1.13.0,1595.68,326,31,00000,00000
140,2026-09-22T11:03:34.620933+08:00,0,0.57,0.43,0.14,jev-1.13.0,438.09,326,31,00000,00000
141,2026-09-22T11:03:35.059329+08:00,0,0.59,0.41,0.19,jev-1.13.0,390.17,326,31,00000,00000
142,2026-09-22T11:03:35.449796+08:00,0,0.61,0.39,0.22,jev-1.13.0,911.75,326,31,00000,00000
143,2026-09-22T11:03:36.361916+08:00,0,0.59,0.41,0.18,jev-1.13.0,402.98,326,31,00000,00000
144,2026-09-22T11:03:36.765341+08:00,0,0.6,0.4,0.2,jev-1.13.0,408.24,326,31,00000,00000
145,2026-09-22T11:03:37.173829+08:00,0,0.63,0.37,0.26,jev-1.13.0,892.76,326,31,00000,00000
146,2026-09-22T11:03:38.066868+08:00,0,0.56,0.44,0.13,jev-1.13.0,363.02,326,31,00000,00000
147,2026-09-22T11:03:38.430213+08:00,0,0.58,0.42,0.17,jev-1.13.0,361.69,326,31,00000,00000
148,2026-09-22T11:03:38.792164+08:00,0,0.59,0.41,0.19,jev-1.13.0,434.7,326,31,00000,00000
149,2026-09-22T11:03:39.227104+08:00,0,0.57,0.43,0.14,jev-1.13.0,392.42,326,31,00000,00000
150,2026-09-22T11:03:39.619809+08:00,0,0.58,0.42,0.15,jev-1.13.0,371.52,326,31,00000,00000
151,2026-09-22T11:03:39.991608+08:00,0,0.6,0.4,0.19,jev-1.13.0,415.7,326,31,00000,00000
152,2026-09-22T11:03:40.407593+08:00,0,0.57,0.43,0.14,jev-1.13.0,457.44,326,31,00000,00000
153,2026-09-22T11:03:40.865361+08:00,0,0.62,0.38,0.25,jev-1.13.0,876.22,326,31,00000,00000
154,2026-09-22T11:03:41.741995+08:00,0,0.63,0.37,0.26,jev-1.13.0,410.0,326,31,00000,00000
155,2026-09-22T11:03:42.152277+08:00,0,0.57,0.43,0.14,jev-1.13.0,397.63,326,31,00000,00000
156,2026-09-22T11:03:42.550148+08:00,0,0.6,0.4,0.21,jev-1.13.0,1359.3,326,31,00000,00000
157,2026-09-22T11:03:43.909687+08:00,0,0.63,0.37,0.25,jev-1.13.0,430.21,326,31,00000,00000
158,2026-09-22T11:03:44.340172+08:00,0,0.61,0.39,0.22,jev-1.13.0,428.14,326,31,00000,00000
159,2026-09-22T11:03:44.768536+08:00,0,0.58,0.42,0.16,jev-1.13.0,389.38,326,31,00000,00000
160,2026-09-22T11:03:45.158163+08:00,0,0.6,0.4,0.2,jev-1.13.0,428.84,326,31,00000,00000
161,2026-09-22T11:03:45.587312+08:00,0,0.6,0.4,0.2,jev-1.13.0,406.91,326,31,00000,00000
162,2026-09-22T11:03:45.994504+08:00,0,0.62,0.38,0.25,jev-1.13.0,416.82,326,31,00000,00000
163,2026-09-22T11:03:46.411549+08:00,0,0.61,0.39,0.22,jev-1.13.0,431.7,326,31,00000,00000
164,2026-09-22T11:03:46.843512+08:00,0,0.61,0.39,0.22,jev-1.13.0,409.99,326,31,00000,00000
165,2026-09-22T11:03:47.253729+08:00,0,0.6,0.4,0.2,jev-1.13.0,440.17,326,31,00000,00000
166,2026-09-22T11:03:47.694135+08:00,0,0.62,0.38,0.23,jev-1.13.0,435.9,326,31,00000,00000
167,2026-09-22T11:03:48.130368+08:00,0,0.62,0.38,0.24,jev-1.13.0,378.47,326,31,00000,00000
168,2026-09-22T11:03:48.509081+08:00,0,0.61,0.39,0.22,jev-1.13.0,389.64,326,31,00000,00000
169,2026-09-22T11:03:48.899001+08:00,0,0.59,0.41,0.17,jev-1.13.0,840.61,326,31,00000,00000
170,2026-09-22T11:03:49.739855+08:00,0,0.59,0.41,0.17,jev-1.13.0,1154.57,326,31,00000,00000
171,2026-09-22T11:03:50.894774+08:00,0,0.59,0.41,0.18,jev-1.13.0,422.31,326,31,00000,00000
172,2026-09-22T11:03:51.317371+08:00,0,0.6,0.4,0.21,jev-1.13.0,409.26,326,31,00000,00000
173,2026-09-22T11:03:51.726915+08:00,0,0.61,0.39,0.22,jev-1.13.0,433.88,326,31,00000,00000
174,2026-09-22T11:03:52.161139+08:00,0,0.57,0.43,0.13,jev-1.13.0,693.51,326,31,00000,00000
175,2026-09-22T11:03:52.855042+08:00,0,0.6,0.4,0.21,jev-1.13.0,413.02,326,31,00000,00000
176,2026-09-22T11:03:53.268375+08:00,0,0.6,0.4,0.2,jev-1.13.0,925.31,326,31,00000,00000
177,2026-09-22T11:03:54.193920+08:00,0,0.6,0.4,0.19,jev-1.13.0,375.13,326,31,00000,00000
178,2026-09-22T11:03:54.569286+08:00,0,0.58,0.42,0.15,jev-1.13.0,387.0,326,31,00000,00000
179,2026-09-22T11:03:54.956584+08:00,0,0.6,0.4,0.19,jev-1.13.0,415.55,326,31,00000,00000
180,2026-09-22T11:03:55.372482+08:00,0,0.62,0.38,0.25,jev-1.13.0,895.72,326,31,00000,00000
181,2026-09-22T11:03:56.268491+08:00,0,0.65,0.35,0.29,jev-1.13.0,420.2,326,31,00000,00000
182,2026-09-22T11:03:56.689059+08:00,0,0.56,0.44,0.11,jev-1.13.0,405.25,326,31,00000,00000
183,2026-09-22T11:03:57.094591+08:00,0,0.62,0.38,0.25,jev-1.13.0,409.44,326,31,00000,00000
184,2026-09-22T11:03:57.504391+08:00,0,0.61,0.39,0.22,jev-1.13.0,376.89,326,31,00000,00000
185,2026-09-22T11:03:57.881588+08:00,0,0.57,0.43,0.13,jev-1.13.0,439.09,326,31,00000,00000
186,2026-09-22T11:03:58.321069+08:00,0,0.6,0.4,0.2,jev-1.13.0,429.49,326,31,00000,00000
187,2026-09-22T11:03:58.750787+08:00,0,0.61,0.39,0.22,jev-1.13.0,411.51,326,31,00000,00000
188,2026-09-22T11:03:59.162652+08:00,0,0.59,0.41,0.18,jev-1.13.0,950.35,326,31,00000,00000
189,2026-09-22T11:04:00.113260+08:00,0,0.6,0.4,0.2,jev-1.13.0,382.25,326,31,00000,00000
190,2026-09-22T11:04:00.495740+08:00,0,0.6,0.4,0.21,jev-1.13.0,400.17,326,31,00000,00000
191,2026-09-22T11:04:00.896185+08:00,0,0.61,0.39,0.22,jev-1.13.0,407.79,326,31,00000,00000
192,2026-09-22T11:04:01.304214+08:00,0,0.57,0.43,0.14,jev-1.13.0,422.16,326,31,00000,00000
193,2026-09-22T11:04:01.726660+08:00,0,0.61,0.39,0.21,jev-1.13.0,392.55,326,31,00000,00000
194,2026-09-22T11:04:02.119490+08:00,0,0.58,0.42,0.17,jev-1.13.0,397.58,326,31,00000,00000
195,2026-09-22T11:04:02.517360+08:00,0,0.61,0.39,0.21,jev-1.13.0,451.78,326,31,00000,00000
196,2026-09-22T11:04:02.969413+08:00,0,0.6,0.4,0.2,jev-1.13.0,892.74,326,31,00000,00000
197,2026-09-22T11:04:03.862469+08:00,0,0.58,0.42,0.15,jev-1.13.0,356.35,326,31,00000,00000
198,2026-09-22T11:04:04.219108+08:00,0,0.6,0.4,0.2,jev-1.13.0,447.64,326,31,00000,00000
199,2026-09-22T11:04:04.666991+08:00,0,0.59,0.41,0.18,jev-1.13.0,435.19,326,31,00000,00000
200,2026-09-22T11:04:05.102462+08:00,0,0.59,0.41,0.18,jev-1.13.0,679.63,326,31,00000,00000
