index,timestamp,bit,p0,p1,confidence,model,elapsed_ms,input_tokens,output_tokens,salt
92,2026-09-22T10:43:07.249298+08:00,0,0.56,0.44,0.13,jev-1.13.0,391.57,378,31,27a753ac91002af54ffc15fc51a0f463
93,2026-09-22T10:43:07.641272+08:00,0,0.57,0.43,0.14,jev-1.13.0,817.89,381,31,104359f335b7798aeb58e45127d584fe
94,2026-09-22T10:43:08.459515+08:00,0,0.52,0.48,0.04,jev-1.13.0,456.37,377,31,e91a7bb2df93accb65a38e1efc541a33
95,2026-09-22T10:43:08.916162+08:00,0,0.56,0.44,0.12,jev-1.13.0,413.43,380,31,d09c6d79d5810c20e421b4711fb12de0
96,2026-09-22T10:43:09.329975+08:00,0,0.54,0.46,0.09,jev-1.13.0,601.49,381,31,7b21767da4d1c1f3e911ba2a4981a69f
97,2026-09-22T10:43:09.931740+08:00,0,0.54,0.46,0.09,jev-1.13.0,452.4,377,31,1927e244ae1dcf3dfa6c7ad72d7dd3d4
98,2026-09-22T10:43:10.384503+08:00,0,0.57,0.43,0.15,jev-1.13.0,451.29,380,31,f265f54f6a81f46807fb03be7517195b
99,2026-09-22T10:43:10.836210+08:00,0,0.53,0.47,0.07,jev-1.13.0,437.86,381,31,1a9f160695d15d14f0693ac0d16028ef
100,2026-09-22T10:43:11.274372+08:00,0,0.54,0.46,0.07,jev-1.13.0,1163.55,377,31,cb2d5ff8779fbb012c652d5dcf2d32fe
101,2026-09-22T10:43:12.438357+08:00,0,0.57,0.43,0.13,jev-1.13.0,566.94,379,31,a78b27b248a50c4efa88ab32986c59f9
102,2026-09-22T10:43:13.005674+08:00,0,0.57,0.43,0.13,jev-1.13.0,994.63,382,31,23b6dca4a46591c573d8d67327162449
103,2026-09-22T10:43:14.000656+08:00,0,0.59,0.41,0.18,jev-1.13.0,1053.91,381,31,a67b9a0f9a55df3b9b0c79c0f2118294
104,2026-09-22T10:43:15.055050+08:00,0,0.56,0.44,0.11,jev-1.13.0,460.19,372,31,eedcf6bee30fecef19de6bca22c64bc1
105,2026-09-22T10:43:15.515613+08:00,0,0.56,0.44,0.12,jev-1.13.0,525.61,378,31,baa643c2a44bd6e7f5a451ec842a2a7f
106,2026-09-22T10:43:16.041552+08:00,0,0.56,0.44,0.12,jev-1.13.0,446.37,380,31,f62d63c7d86e412f9cc743c54b9dd582
107,2026-09-22T10:43:16.488868+08:00,0,0.56,0.44,0.13,jev-1.13.0,517.47,379,31,ecd13e6e2a92218ba58b2dfd8479c538
108,2026-09-22T10:43:17.006665+08:00,0,0.56,0.44,0.13,jev-1.13.0,432.79,378,31,97bd6fdfc299722070a7da151faed789
109,2026-09-22T10:43:17.439780+08:00,0,0.55,0.45,0.1,jev-1.13.0,432.66,379,31,5c8beb14a6cbd5c4e518524fb31a06a7
110,2026-09-22T10:43:17.872801+08:00,0,0.55,0.45,0.1,jev-1.13.0,428.25,375,31,4ebaf1a90f306cb8ee71daae4babd62e
111,2026-09-22T10:43:18.301364+08:00,0,0.53,0.47,0.07,jev-1.13.0,473.73,381,31,3c88d63beb161f2a17d4f3423a879d4d
112,2026-09-22T10:43:18.775434+08:00,0,0.56,0.44,0.11,jev-1.13.0,1205.39,378,31,a393bd00c62e239a675ebba2ae6c826c
113,2026-09-22T10:43:19.981102+08:00,0,0.57,0.43,0.14,jev-1.13.0,411.13,377,31,3f63cbcc4f0da8adf80036521c3ce0be
114,2026-09-22T10:43:20.392505+08:00,0,0.54,0.46,0.09,jev-1.13.0,436.32,380,31,fb769f33a470589820506855de5986d6
115,2026-09-22T10:43:20.829242+08:00,0,0.55,0.45,0.11,jev-1.13.0,462.23,377,31,52bbead8f7edb46ecf30dfe4c74d2182
116,2026-09-22T10:43:21.291847+08:00,0,0.54,0.46,0.07,jev-1.13.0,458.78,381,31,c2ab7848c47a04614722c871a6a188e5
117,2026-09-22T10:43:21.750917+08:00,0,0.57,0.43,0.14,jev-1.13.0,441.91,380,31,ca5a6b0661d8a96191cf6f27231a895a
118,2026-09-22T10:43:22.193103+08:00,0,0.55,0.45,0.1,jev-1.13.0,457.77,381,31,173355730841a3d60ba31701e63bc5f1
119,2026-09-22T10:43:22.651146+08:00,0,0.55,0.45,0.1,jev-1.13.0,504.55,375,31,de4bbe6c1496934b42726aa8aedf7bc3
120,2026-09-22T10:43:23.156130+08:00,0,0.56,0.44,0.12,jev-1.13.0,485.05,377,31,c4f9e87153ab5a284acc17b408d36ccc
121,2026-09-22T10:43:23.641481+08:00,0,0.56,0.44,0.12,jev-1.13.0,465.71,380,31,72702749a5b018f226cc34de8fd68e56
122,2026-09-22T10:43:24.107545+08:00,0,0.54,0.46,0.09,jev-1.13.0,429.79,377,31,ba9cd15165b78fa1d04b6e06ca9df9c9
123,2026-09-22T10:43:24.537611+08:00,0,0.54,0.46,0.07,jev-1.13.0,454.48,381,31,83d99445743dbe4ed860e1b84c16450c
124,2026-09-22T10:43:24.992457+08:00,0,0.55,0.45,0.11,jev-1.13.0,765.26,382,31,0715741b75b79f26703a6da40a3a083e
125,2026-09-22T10:43:25.758008+08:00,0,0.54,0.46,0.07,jev-1.13.0,456.53,381,31,937169c6941c63c7fa78f755ac9d7236
126,2026-09-22T10:43:26.214814+08:00,0,0.53,0.47,0.07,jev-1.13.0,472.04,379,31,e132c4e2f329f8595dd4534f0a1abd99
127,2026-09-22T10:43:26.687128+08:00,0,0.53,0.47,0.07,jev-1.13.0,415.26,380,31,5385464f8ff132ea728b816e69ee1026
128,2026-09-22T10:43:27.102736+08:00,0,0.52,0.48,0.05,jev-1.13.0,443.5,378,31,4b3f2d055b1192ee707de8aaac2cdb9f
129,2026-09-22T10:43:27.546549+08:00,0,0.53,0.47,0.06,jev-1.13.0,1448.55,381,31,8151a73799bac5881308e3614458c039
130,2026-09-22T10:43:28.995388+08:00,0,0.54,0.46,0.09,jev-1.13.0,438.66,379,31,01312d7c9918fe9fdd15d952f7e14cab
131,2026-09-22T10:43:29.434435+08:00,0,0.53,0.47,0.05,jev-1.13.0,453.22,379,31,6831d9df4dfbbed3c45229f5302b9297
132,2026-09-22T10:43:29.887951+08:00,0,0.54,0.46,0.09,jev-1.13.0,933.57,378,31,ccd749befa4e0248e6e969b018dd0b32
133,2026-09-22T10:43:30.821793+08:00,0,0.55,0.45,0.11,jev-1.13.0,473.34,380,31,35bc13d40901f52688374a0cf5e36fe6
134,2026-09-22T10:43:31.295396+08:00,0,0.55,0.45,0.11,jev-1.13.0,435.7,379,31,f8327dfe3b041237cceba310b0c2e15d
135,2026-09-22T10:43:31.731445+08:00,0,0.54,0.46,0.09,jev-1.13.0,490.79,380,31,6702e1ea63f038da088ce5525e352716
136,2026-09-22T10:43:32.222513+08:00,0,0.54,0.46,0.08,jev-1.13.0,440.12,376,31,f4a016e1d053ca13dc4a3a3bfabd2dbf
137,2026-09-22T10:43:32.663001+08:00,0,0.56,0.44,0.13,jev-1.13.0,490.64,380,31,9d7824140b6e533f147fc92bea5d0683
138,2026-09-22T10:43:33.154021+08:00,0,0.55,0.45,0.11,jev-1.13.0,430.88,381,31,00711f6473f1b77703aa2c73786626fb
139,2026-09-22T10:43:33.585254+08:00,0,0.56,0.44,0.11,jev-1.13.0,440.98,378,31,e2dd8a1f131622628b7b7dd4dddf217c
140,2026-09-22T10:43:34.026603+08:00,0,0.55,0.45,0.1,jev-1.13.0,418.65,374,31,bd4bb5d7dfeba7e1493bc66a2adb1417
141,2026-09-22T10:43:34.445643+08:00,0,0.53,0.47,0.05,jev-1.13.0,452.6,382,31,348e656207e20820314cf6b57861939f
142,2026-09-22T10:43:34.898623+08:00,0,0.53,0.47,0.07,jev-1.13.0,531.95,378,31,54353fea49af8a39e17f4ebd1db58f92
143,2026-09-22T10:43:35.430924+08:00,0,0.55,0.45,0.1,jev-1.13.0,473.32,380,31,8d1fd30cdb3e524f205a42751282cb6b
144,2026-09-22T10:43:35.904519+08:00,0,0.52,0.48,0.05,jev-1.13.0,417.93,380,31,1a7ba75e7737c66619f37b6fe7079ad4
145,2026-09-22T10:43:36.322736+08:00,0,0.54,0.46,0.08,jev-1.13.0,461.74,379,31,adea82399e16ed06d84e0f83b870c70b
146,2026-09-22T10:43:36.784787+08:00,0,0.56,0.44,0.11,jev-1.13.0,436.53,379,31,ff37386ba97f871b6b8381c85e1350bf
147,2026-09-22T10:43:37.221604+08:00,0,0.55,0.45,0.1,jev-1.13.0,422.2,379,31,364dd2d99eb7d132ac8932b0569a5eae
148,2026-09-22T10:43:37.644100+08:00,0,0.57,0.43,0.15,jev-1.13.0,507.18,378,31,5044dbfadaf2e816e54af6970678fb61
149,2026-09-22T10:43:38.151573+08:00,0,0.56,0.44,0.12,jev-1.13.0,1213.81,379,31,f0322c8927a1cadf2314b0d61ca61254
150,2026-09-22T10:43:39.365650+08:00,0,0.55,0.45,0.1,jev-1.13.0,469.41,381,31,a08d8cf4316b3d3a1e6632274d69d960
151,2026-09-22T10:43:39.835346+08:00,0,0.55,0.45,0.11,jev-1.13.0,418.93,376,31,785fbee2029baea2fbcb3e7ec64701b6
152,2026-09-22T10:43:40.254639+08:00,0,0.53,0.47,0.06,jev-1.13.0,500.73,375,31,ff6f9e624b1cefae63df61dedd40dd6f
153,2026-09-22T10:43:40.755646+08:00,0,0.56,0.44,0.12,jev-1.13.0,437.74,383,31,9419e780514c1f4a6161c69a826e01d5
154,2026-09-22T10:43:41.193725+08:00,0,0.55,0.45,0.1,jev-1.13.0,552.25,378,31,0519db23237d99dd10479f35dd8cb0ea
155,2026-09-22T10:43:41.746268+08:00,0,0.56,0.44,0.11,jev-1.13.0,431.94,375,31,90cf2013eb3dab966095bf3acf3ea9b7
156,2026-09-22T10:43:42.178489+08:00,0,0.54,0.46,0.09,jev-1.13.0,802.44,381,31,821bb2f04d3a27db0c9f8a28e826432b
157,2026-09-22T10:43:42.981259+08:00,0,0.51,0.49,0.02,jev-1.13.0,438.68,378,31,193bd80fd74dfb4bc867c54b1f095ec4
158,2026-09-22T10:43:43.420329+08:00,0,0.54,0.46,0.08,jev-1.13.0,429.95,380,31,03cec3bf4175b15d9624122e404e84a8
159,2026-09-22T10:43:43.850528+08:00,0,0.57,0.43,0.14,jev-1.13.0,439.51,382,31,046dd9952d793a887c16d28566a17a3e
160,2026-09-22T10:43:44.290393+08:00,0,0.57,0.43,0.15,jev-1.13.0,446.5,377,31,a3cfe70a3427ed71241ffa9b89d0cc68
161,2026-09-22T10:43:44.737202+08:00,0,0.54,0.46,0.08,jev-1.13.0,574.48,380,31,6ac62a10a8cb249db812f7538f388211
162,2026-09-22T10:43:45.312016+08:00,0,0.53,0.47,0.06,jev-1.13.0,777.22,376,31,17bd18cde642e7aeb1f1afeb3c8c7bbb
163,2026-09-22T10:43:46.089612+08:00,0,0.55,0.45,0.1,jev-1.13.0,453.46,380,31,8b82768ba274504924719f6b667bea4b
164,2026-09-22T10:43:46.543490+08:00,0,0.55,0.45,0.1,jev-1.13.0,424.62,377,31,93d340d3e234ebf5ffd6ce7a2afc19ec
165,2026-09-22T10:43:46.968402+08:00,0,0.54,0.46,0.09,jev-1.13.0,499.64,379,31,c8bf4c5f13088b2131995c74599d9adb
166,2026-09-22T10:43:47.468317+08:00,0,0.53,0.47,0.06,jev-1.13.0,466.47,379,31,aea103bf13e123d8dbb41f513c8558a1
167,2026-09-22T10:43:47.935147+08:00,0,0.55,0.45,0.09,jev-1.13.0,442.9,378,31,4d05fc8380b26ffbc9282d85a45cecc1
168,2026-09-22T10:43:48.378409+08:00,0,0.55,0.45,0.1,jev-1.13.0,483.69,378,31,a7100c82c4977effc3e4ee5cb8e82336
169,2026-09-22T10:43:48.862490+08:00,0,0.55,0.45,0.1,jev-1.13.0,1403.82,376,31,abc9f30bb7dd61bb8229be49934857f5
170,2026-09-22T10:43:50.266758+08:00,0,0.53,0.47,0.06,jev-1.13.0,439.46,379,31,e82016b5484c0a57b2b4860af4d09cab
171,2026-09-22T10:43:50.706527+08:00,0,0.55,0.45,0.09,jev-1.13.0,513.38,379,31,6fc4e6238be9cfa634276d40dc54b146
172,2026-09-22T10:43:51.220274+08:00,0,0.58,0.42,0.16,jev-1.13.0,452.39,376,31,a2adbf78026994f3dbfeeccf3d4a64d0
173,2026-09-22T10:43:51.672953+08:00,0,0.54,0.46,0.09,jev-1.13.0,456.14,375,31,bb5f05fc23c061bd0ca35a2f2bbddcd2
174,2026-09-22T10:43:52.129458+08:00,0,0.53,0.47,0.07,jev-1.13.0,433.9,381,31,6550300861e48c90d5fa3a54b9adf1e2
175,2026-09-22T10:43:52.563690+08:00,0,0.57,0.43,0.14,jev-1.13.0,492.07,375,31,c5bbb0d4c208b4cddc1a42fbffade8f1
176,2026-09-22T10:43:53.056030+08:00,0,0.58,0.42,0.17,jev-1.13.0,471.84,378,31,8ab944b7ed5359063076eacadd7976c9
177,2026-09-22T10:43:53.528242+08:00,0,0.56,0.44,0.11,jev-1.13.0,468.92,381,31,55b8433f8ee63f7e9d28061a001b8bce
178,2026-09-22T10:43:53.997439+08:00,0,0.57,0.43,0.15,jev-1.13.0,486.62,377,31,95be3e18b146be0fba4a03caf3f683fa
179,2026-09-22T10:43:54.484339+08:00,0,0.54,0.46,0.09,jev-1.13.0,413.24,382,31,d9701e82465e00035408a64b72c8a166
180,2026-09-22T10:43:54.897863+08:00,0,0.52,0.48,0.03,jev-1.13.0,497.19,378,31,f1ae7b34d79c7d4fa87282128cf6fa6a
181,2026-09-22T10:43:55.395491+08:00,0,0.54,0.46,0.07,jev-1.13.0,445.0,383,31,86a8d9b59153828508c266b5f2571478
182,2026-09-22T10:43:55.840799+08:00,0,0.56,0.44,0.12,jev-1.13.0,421.63,377,31,e133ba43ae32e820afe622ab1328a32d
183,2026-09-22T10:43:56.262731+08:00,0,0.54,0.46,0.09,jev-1.13.0,460.51,380,31,e431808a14e9e39b2eb50b6504ca3025
184,2026-09-22T10:43:56.723614+08:00,0,0.55,0.45,0.1,jev-1.13.0,439.61,376,31,ada455e4b512cf1db44b4fb4e0f2cd31
